ts	repeat	pod	cpu	mem
1777262603	5	nanomq-6c7cc6496c-nc5sk	114m	1Mi
1777262603	5	postgres-0	77m	337Mi
1777262604	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262604	5	nanomq-6c7cc6496c-nc5sk	114m	1Mi
1777262604	5	postgres-0	77m	337Mi
1777262605	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262605	5	nanomq-6c7cc6496c-nc5sk	114m	1Mi
1777262605	5	postgres-0	77m	337Mi
1777262606	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262606	5	nanomq-6c7cc6496c-nc5sk	114m	1Mi
1777262606	5	postgres-0	77m	337Mi
1777262607	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262607	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262607	5	postgres-0	92m	337Mi
1777262608	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262608	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262608	5	postgres-0	92m	337Mi
1777262609	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262609	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262609	5	postgres-0	92m	337Mi
1777262610	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262610	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262610	5	postgres-0	92m	337Mi
1777262611	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262611	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262611	5	postgres-0	92m	337Mi
1777262612	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262612	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262612	5	postgres-0	92m	337Mi
1777262613	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262613	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262613	5	postgres-0	92m	337Mi
1777262614	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262614	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262614	5	postgres-0	92m	337Mi
1777262616	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262616	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262616	5	postgres-0	92m	337Mi
1777262617	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262617	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262617	5	postgres-0	92m	337Mi
1777262618	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262618	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262618	5	postgres-0	92m	337Mi
1777262619	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262619	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262619	5	postgres-0	92m	337Mi
1777262620	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262620	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262620	5	postgres-0	92m	337Mi
1777262621	5	hermod-coordinator-57454bc64-q9d9b	84m	160Mi
1777262621	5	nanomq-6c7cc6496c-nc5sk	364m	2Mi
1777262621	5	postgres-0	92m	337Mi
1777262622	5	hermod-coordinator-57454bc64-q9d9b	896m	164Mi
1777262622	5	nanomq-6c7cc6496c-nc5sk	481m	2Mi
1777262622	5	postgres-0	203m	338Mi
1777262623	5	hermod-coordinator-57454bc64-q9d9b	896m	164Mi
1777262623	5	nanomq-6c7cc6496c-nc5sk	481m	2Mi
1777262623	5	postgres-0	203m	338Mi
